customer_id,campaign_name,channel,budget,clicks,impressions
895,Spring Sale,social,500,661,5000
896,Summer Promo,,1000,612,5000
897,,social,1000,816,5000
898,Black Friday,social,unknown,226,many
899,,radio,,740,1000
900,Summer Promo,radio,,180,-1
901,,email,1000,680,many
902,Black Friday,,5000,2,many
903,Spring Sale,radio,500,327,10000
904,Spring Sale,email,100,925,5000
905,Summer Promo,tv,100,927,10000
906,,tv,unknown,827,10000
907,Black Friday,social,unknown,757,-1
908,Black Friday,radio,,358,many
909,Spring Sale,social,,656,10000
910,Spring Sale,social,1000,278,10000
911,,tv,-999,499,
912,Summer Promo,radio,100,588,-1
913,,social,1000,634,10000
914,Spring Sale,,100,183,5000
915,Black Friday,,5000,957,
916,Black Friday,email,100,985,10000
917,Summer Promo,social,1000,895,5000
918,Summer Promo,tv,unknown,912,1000
919,,social,-999,478,1000
920,,,unknown,23,-1
921,,email,1000,498,5000
922,Black Friday,print,1000,640,-1
923,Summer Promo,radio,,784,1000
924,,tv,unknown,63,-1
925,Summer Promo,email,5000,604,1000
926,,email,,710,many
927,,radio,1000,104,1000
928,,social,5000,640,
929,Summer Promo,social,1000,175,10000
930,,,,26,-1
931,,print,5000,894,5000
932,Black Friday,tv,unknown,166,10000
933,,email,5000,788,
934,Summer Promo,tv,500,485,-1
935,,social,500,612,
936,,radio,unknown,737,many
937,Spring Sale,email,100,182,5000
938,Spring Sale,tv,5000,624,10000
939,Summer Promo,tv,,648,many
940,Spring Sale,tv,,531,
941,Black Friday,social,unknown,568,1000
942,Spring Sale,tv,unknown,191,10000
943,Black Friday,tv,,928,many
944,,print,100,812,
945,Spring Sale,print,,811,1000
946,Black Friday,radio,100,324,-1
947,Black Friday,email,100,224,10000
948,Spring Sale,social,unknown,521,-1
949,Spring Sale,social,100,196,5000
950,Black Friday,email,,984,5000
951,,radio,5000,182,5000
952,,,-999,810,5000
953,,tv,100,157,-1
954,Spring Sale,print,500,210,5000
955,Black Friday,email,-999,547,10000
956,,email,,58,many
957,,print,5000,153,5000
958,,,5000,523,10000
959,Spring Sale,,1000,75,-1
960,Spring Sale,email,-999,675,5000
961,,radio,5000,239,10000
962,Summer Promo,radio,unknown,89,
963,Summer Promo,print,500,237,-1
964,Black Friday,radio,5000,993,
965,,print,500,668,
966,,radio,unknown,178,many
967,Spring Sale,print,-999,1,many
968,Summer Promo,radio,1000,149,-1
969,Spring Sale,,100,221,-1
970,Summer Promo,tv,1000,920,many
971,,social,-999,80,
972,,print,-999,207,-1
973,Black Friday,social,unknown,450,-1
974,Summer Promo,radio,-999,599,
975,Spring Sale,,,285,many
976,,social,100,344,many
977,Summer Promo,print,-999,358,-1
978,,print,5000,404,1000
979,Spring Sale,,5000,199,10000
980,Black Friday,social,1000,990,-1
981,Black Friday,,unknown,251,10000
982,Spring Sale,email,unknown,458,10000
983,Black Friday,radio,,130,-1
984,,tv,-999,572,many
985,Spring Sale,email,5000,543,5000
986,Spring Sale,social,500,300,many
987,Spring Sale,tv,100,949,
988,Black Friday,email,1000,920,5000
989,,,5000,57,10000
990,,social,unknown,596,10000
991,,email,100,879,10000
992,,radio,unknown,199,-1
993,,print,100,799,5000
994,,tv,500,905,5000
995,Spring Sale,tv,1000,744,-1
996,Summer Promo,email,,915,-1
997,Spring Sale,tv,100,384,
998,Spring Sale,,100,659,5000
999,Summer Promo,email,-999,281,5000
1000,Summer Promo,social,100,370,1000
1001,,email,100,216,10000
1002,Black Friday,social,unknown,691,many
1003,Spring Sale,tv,1000,377,1000
1004,Spring Sale,radio,1000,57,-1
1005,Spring Sale,social,unknown,267,1000
1006,,,-999,419,10000
1007,Black Friday,email,5000,961,1000
1008,Spring Sale,social,1000,942,
1009,,tv,500,743,
1010,Spring Sale,,unknown,758,10000
1011,Summer Promo,print,-999,43,many
1012,Summer Promo,print,100,348,10000
1013,Spring Sale,tv,1000,804,1000
1014,Spring Sale,tv,500,5,
1015,Black Friday,email,-999,30,10000
1016,,,unknown,654,-1
1017,Spring Sale,print,500,572,1000
1018,Summer Promo,radio,1000,254,5000
1019,Summer Promo,social,unknown,986,-1
1020,Spring Sale,tv,unknown,134,10000
1021,,social,-999,475,5000
1022,Black Friday,email,unknown,946,many
1023,Spring Sale,,500,535,10000
1024,,tv,500,843,10000
1025,Summer Promo,email,-999,837,
1026,Summer Promo,tv,5000,543,1000
1027,Spring Sale,email,,990,5000
1028,Summer Promo,email,1000,382,
1029,Summer Promo,,100,671,
1030,Spring Sale,tv,500,219,-1
1031,Spring Sale,social,500,714,5000
1032,Spring Sale,,100,561,5000
1033,Summer Promo,,-999,901,10000
1034,Summer Promo,email,unknown,970,-1
1035,Spring Sale,tv,1000,900,10000
1036,Black Friday,print,-999,339,many
1037,,social,unknown,815,
1038,Black Friday,print,,971,10000
1039,,social,-999,560,many
1040,Summer Promo,email,500,285,-1
1041,,radio,unknown,294,5000
1042,,,1000,403,10000
1043,Black Friday,print,1000,613,many
1044,Spring Sale,print,1000,467,10000
1045,Spring Sale,radio,5000,324,10000
1046,Summer Promo,tv,100,564,10000
1047,Summer Promo,tv,500,629,10000
1048,,tv,,565,-1
1049,Black Friday,,500,367,many
1050,Black Friday,print,500,87,
1051,,tv,-999,543,5000
1052,,,100,236,-1
1053,Summer Promo,,-999,790,10000
1054,Summer Promo,,5000,973,5000
1055,,radio,1000,367,5000
1056,,print,unknown,505,10000
1057,Black Friday,,,851,1000
1058,Summer Promo,,unknown,262,many
1059,,tv,5000,425,
1060,Black Friday,print,5000,255,10000
1061,Black Friday,,1000,772,1000
1062,Summer Promo,print,,306,5000
1063,Black Friday,radio,1000,899,
1064,,tv,5000,727,
1065,,,unknown,730,5000
1066,Summer Promo,email,500,837,many
1067,Black Friday,,500,231,1000
1068,,radio,500,842,-1
1069,Summer Promo,print,,310,
1070,Summer Promo,tv,500,117,
1071,Summer Promo,,,40,
1072,Spring Sale,,1000,106,1000
1073,,email,,650,many
1074,Black Friday,tv,500,221,1000
1075,,tv,5000,971,
1076,Black Friday,print,-999,777,1000
1077,,tv,-999,366,10000
1078,Black Friday,radio,unknown,486,1000
1079,,email,1000,311,5000
1080,Summer Promo,email,,797,
1081,Black Friday,radio,5000,61,
1082,,tv,-999,961,
1083,,print,100,644,10000
1084,,print,5000,95,
1085,Black Friday,email,1000,519,10000
1086,,radio,-999,828,many
1087,Spring Sale,social,-999,607,1000
1088,,email,5000,645,10000
1089,,tv,,588,
1090,,print,100,374,many
1091,Summer Promo,tv,500,315,5000
1092,,tv,1000,886,-1
1093,Black Friday,social,5000,926,
1094,,tv,100,218,many
1095,,radio,,453,
1096,Summer Promo,print,1000,832,5000
1097,Spring Sale,radio,unknown,560,-1
1098,,print,5000,753,
1099,Spring Sale,radio,,411,5000
1100,,,unknown,-2,5000
1101,,radio,unknown,-6,
1102,,print,,271,
1103,Spring Sale,tv,unknown,184,10000
1104,Spring Sale,,,719,1000
1105,Black Friday,radio,-999,31,-1
1106,Summer Promo,tv,,51,-1
1107,Summer Promo,social,500,414,
1108,,tv,1000,329,-1
1109,,radio,-999,33,
1110,Black Friday,,500,256,
1111,Black Friday,print,unknown,705,many
1112,Black Friday,,unknown,157,
1113,Black Friday,social,1000,110,-1
1114,Summer Promo,email,-999,39,5000
1115,Summer Promo,social,unknown,596,-1
1116,Black Friday,email,,761,many
1117,Summer Promo,print,500,670,-1
1118,Spring Sale,,5000,653,10000
1119,,social,,780,5000
1120,,,-999,474,
1121,,print,500,14,-1
1122,Summer Promo,social,-999,555,10000
1123,Summer Promo,radio,500,924,5000
1124,Spring Sale,tv,,148,many
1125,,email,500,211,many
1126,,tv,100,209,many
1127,Spring Sale,print,unknown,704,many
1128,Spring Sale,tv,1000,350,1000
1129,Black Friday,,500,415,
1130,Summer Promo,print,100,222,10000
1131,Spring Sale,radio,unknown,508,10000
1132,Summer Promo,,-999,928,many
1133,Spring Sale,email,100,722,many
1134,Summer Promo,social,,526,5000
1135,,email,unknown,920,many
1136,,email,1000,508,-1
1137,,radio,1000,496,-1
1138,,radio,1000,749,-1
1139,Black Friday,radio,100,538,5000
1140,Black Friday,,500,465,
1141,,radio,500,667,1000
1142,,tv,100,918,1000
1143,Black Friday,print,,264,many
1144,Spring Sale,print,,249,5000
1145,,tv,1000,835,
1146,Black Friday,radio,100,726,many
1147,,social,5000,295,many
1148,Black Friday,print,unknown,317,
1149,,email,500,1,-1
1150,Spring Sale,tv,5000,123,10000
1151,,radio,1000,275,5000
1152,,social,-999,781,many
1153,Spring Sale,social,500,30,10000
1154,Spring Sale,print,5000,784,-1
1155,Spring Sale,print,-999,486,5000
1156,Spring Sale,tv,100,675,many
1157,Black Friday,print,5000,550,1000
1158,Black Friday,email,1000,449,-1
1159,Spring Sale,print,100,52,
1160,,tv,,254,10000
1161,Summer Promo,radio,,472,10000
1162,,email,-999,438,1000
1163,Spring Sale,print,-999,625,10000
1164,,tv,5000,817,-1
1165,Black Friday,radio,unknown,497,10000
1166,Black Friday,email,unknown,708,10000
1167,Black Friday,radio,-999,907,5000
1168,,radio,unknown,30,10000
1169,Black Friday,tv,-999,562,1000
1170,Black Friday,tv,-999,18,
1171,Spring Sale,print,100,154,5000
1172,Spring Sale,social,,402,many
1173,Spring Sale,radio,unknown,687,
1174,,tv,1000,206,many
1175,,radio,1000,240,5000
1176,,,-999,691,10000
1177,Summer Promo,print,,833,-1
1178,Spring Sale,tv,100,608,10000
1179,Summer Promo,email,100,290,5000
1180,Summer Promo,social,unknown,895,1000
1181,Summer Promo,,100,87,1000
1182,Black Friday,print,1000,69,1000
1183,,tv,,875,1000
1184,Summer Promo,print,1000,263,1000
1185,Spring Sale,radio,100,479,10000
1186,,,100,844,5000
1187,Black Friday,tv,-999,447,-1
1188,Summer Promo,radio,100,588,many
1189,Spring Sale,tv,100,502,10000
1190,Summer Promo,social,100,200,-1
1191,,,5000,568,10000
1192,,email,100,32,10000
1193,,radio,1000,611,10000
1194,Spring Sale,print,5000,755,
1195,,tv,500,3,-1
1196,,email,5000,173,-1
1197,Spring Sale,email,5000,934,
1198,Summer Promo,social,100,266,5000
1199,Spring Sale,social,-999,590,-1
1200,Black Friday,social,1000,438,many
1201,,print,,334,5000
1202,Black Friday,email,5000,429,1000
1203,Summer Promo,social,unknown,427,-1
1204,Spring Sale,tv,500,622,5000
1205,,email,-999,475,many
1206,Black Friday,email,100,732,1000
1207,Spring Sale,tv,1000,627,5000
1208,,social,500,628,1000
1209,Summer Promo,,-999,565,1000
1210,Spring Sale,,-999,850,-1
1211,,tv,,103,-1
1212,,radio,1000,357,-1
1213,Black Friday,,5000,102,many
1214,,social,1000,-2,
1215,,radio,,902,10000
1216,Summer Promo,,500,277,1000
1217,Summer Promo,email,1000,544,-1
1218,Summer Promo,email,,341,
1219,Spring Sale,social,500,733,-1
1220,,tv,5000,618,10000
1221,Black Friday,print,100,348,many
1222,Black Friday,tv,1000,823,10000
1223,Black Friday,print,unknown,692,10000
1224,,,100,2,10000
1225,Summer Promo,,100,917,many
1226,Black Friday,social,,101,
1227,Spring Sale,email,5000,701,5000
1228,Black Friday,,,442,1000
1229,Black Friday,print,100,350,1000
1230,Black Friday,social,5000,160,-1
1231,Black Friday,radio,unknown,51,-1
1232,,print,100,200,many
1233,Spring Sale,,,773,many
1234,,radio,,812,
1235,,social,5000,441,-1
1236,Black Friday,tv,1000,879,1000
1237,Spring Sale,email,unknown,522,10000
1238,,radio,,787,5000
1239,Spring Sale,radio,5000,797,many
1240,Summer Promo,,100,208,5000
1241,,print,,729,many
1242,,social,,573,many
1243,,email,100,754,many
1244,Black Friday,tv,-999,25,1000
1245,Spring Sale,radio,100,706,1000
1246,Spring Sale,print,5000,679,5000
1247,Summer Promo,tv,unknown,270,10000
1248,,print,1000,746,many
1249,Summer Promo,tv,-999,207,many
1250,,tv,100,374,-1
1251,,tv,100,840,10000
1252,,radio,100,958,5000
1253,Spring Sale,email,,348,10000
1254,,tv,1000,819,many
1255,Spring Sale,email,unknown,958,10000
1256,,social,,90,10000
1257,Summer Promo,,,883,1000
1258,,tv,100,798,10000
1259,Summer Promo,print,500,585,1000
1260,Spring Sale,radio,500,717,5000
1261,,,500,579,5000
1262,,social,500,485,-1
1263,,print,500,610,5000
1264,Summer Promo,print,,346,10000
1265,,tv,,967,many
1266,,radio,-999,948,-1
1267,,social,unknown,974,1000
1268,Black Friday,tv,,467,-1
1269,Black Friday,social,-999,682,10000
1270,Spring Sale,print,5000,721,10000
1271,,social,500,981,-1
1272,Summer Promo,tv,-999,420,1000
1273,Summer Promo,tv,,933,-1
1274,,email,100,254,10000
1275,,social,500,468,many
1276,Black Friday,,1000,448,
1277,Black Friday,email,1000,367,many
1278,,,500,621,-1
1279,Spring Sale,radio,5000,527,1000
1280,,social,5000,137,5000
1281,Summer Promo,,unknown,205,-1
1282,Summer Promo,social,500,928,1000
1283,,,,461,1000
1284,Black Friday,email,500,713,5000
1285,,print,,994,many
1286,Summer Promo,tv,5000,26,5000
1287,Black Friday,print,-999,773,-1
1288,,tv,500,742,-1
1289,,tv,-999,263,-1
1290,Black Friday,social,,360,1000
1291,,email,1000,326,1000
1292,Spring Sale,email,5000,534,many
1293,Black Friday,print,1000,83,
1294,Black Friday,email,100,944,
1295,Summer Promo,radio,500,865,1000
1296,,,500,778,
1297,,,500,377,many
1298,Spring Sale,,5000,342,5000
1299,Summer Promo,social,,27,1000
1300,Black Friday,tv,1000,893,-1
1301,Black Friday,email,5000,399,
1302,,print,500,423,5000
1303,,tv,500,653,-1
1304,,,5000,235,1000
1305,,email,unknown,995,
1306,Black Friday,radio,,355,many
1307,,social,-999,73,10000
1308,,,,241,5000
1309,,tv,-999,747,-1
1310,Black Friday,print,unknown,617,10000
1311,,print,unknown,767,
1312,Summer Promo,social,5000,834,
1313,Summer Promo,radio,1000,784,-1
1314,Black Friday,tv,5000,931,1000
1315,Spring Sale,print,,860,1000
1316,Summer Promo,print,-999,323,5000
1317,,social,5000,173,
1318,Summer Promo,,,8,
1319,Spring Sale,,5000,691,
1320,Spring Sale,social,,314,-1
1321,Summer Promo,,100,658,
1322,Summer Promo,social,1000,37,-1
1323,Summer Promo,print,100,730,5000
1324,Black Friday,radio,100,859,5000
1325,,radio,100,320,
1326,Spring Sale,print,unknown,104,
1327,Black Friday,radio,500,360,many
1328,,,1000,172,5000
1329,,social,1000,364,5000
1330,,,unknown,646,many
1331,,email,unknown,303,1000
1332,Summer Promo,radio,-999,642,-1
1333,,email,,167,-1
1334,Spring Sale,,5000,468,
1335,,email,1000,601,
1336,Spring Sale,tv,-999,960,10000
1337,Black Friday,radio,1000,916,10000
1338,,social,-999,111,1000
1339,,,500,789,
1340,Summer Promo,email,unknown,131,-1
1341,Summer Promo,email,5000,65,-1
1342,Spring Sale,,100,412,
1343,Summer Promo,print,100,396,1000
1344,Summer Promo,print,5000,357,1000
1345,Black Friday,email,,162,10000
1346,Spring Sale,,1000,600,-1
1347,,social,1000,261,
1348,Summer Promo,tv,100,303,
1349,Black Friday,print,,139,
1350,Black Friday,print,,718,many
1351,Black Friday,email,500,724,
1352,,social,100,411,many
1353,Summer Promo,social,100,819,5000
1354,Spring Sale,social,100,528,1000
1355,,radio,-999,-10,
1356,,radio,5000,398,10000
1357,Summer Promo,,unknown,270,1000
1358,Spring Sale,tv,500,57,5000
1359,Spring Sale,,100,946,10000
1360,Summer Promo,email,100,994,10000
1361,,radio,unknown,894,-1
1362,,tv,500,691,many
1363,,email,100,119,many
1364,Black Friday,tv,500,436,1000
1365,,social,100,455,1000
1366,Spring Sale,tv,-999,989,-1
1367,,email,unknown,599,many
1368,,,100,148,-1
1369,Summer Promo,,,3,1000
1370,Summer Promo,print,-999,933,-1
1371,Summer Promo,tv,,224,many
1372,Summer Promo,print,5000,376,5000
1373,Black Friday,email,1000,130,many
1374,,tv,1000,835,-1
1375,,,100,43,many
1376,Black Friday,print,100,832,10000
1377,,,unknown,470,
1378,Black Friday,radio,5000,149,
1379,Summer Promo,tv,1000,301,10000
1380,,radio,500,5,-1
1381,Spring Sale,,1000,838,10000
1382,Summer Promo,,,522,-1
1383,,print,1000,566,many
1384,Spring Sale,radio,unknown,346,10000
1385,,social,1000,98,-1
1386,Black Friday,social,500,362,-1
1387,Black Friday,,unknown,595,10000
1388,Spring Sale,print,5000,466,many
1389,Black Friday,social,,152,
1390,Black Friday,tv,100,237,1000
1391,Spring Sale,social,unknown,113,-1
1392,,tv,-999,394,5000
1393,,email,5000,882,many
1394,Summer Promo,radio,5000,405,-1
1395,,tv,500,819,1000
1396,,print,5000,747,5000
1397,Summer Promo,,-999,823,10000
1398,Black Friday,,500,373,many
1399,Black Friday,tv,unknown,698,-1
1400,,social,unknown,890,-1
1401,,,1000,601,-1
1402,Summer Promo,print,,824,
1403,,email,5000,208,1000
1404,,print,unknown,508,1000
1405,,print,-999,360,-1
1406,Black Friday,social,unknown,279,10000
1407,,social,1000,854,5000
1408,Black Friday,email,100,509,5000
1409,Black Friday,print,5000,422,many
1410,Black Friday,tv,500,204,many
1411,,,-999,26,5000
1412,Summer Promo,tv,500,919,5000
1413,Black Friday,print,,499,1000
1414,Spring Sale,,1000,186,many
1415,Spring Sale,radio,500,20,5000
1416,,social,500,685,-1
1417,,print,500,201,1000
1418,Spring Sale,email,,308,many
1419,Black Friday,print,-999,558,many
1420,,print,500,859,-1
1421,,tv,unknown,291,10000
1422,Summer Promo,,-999,825,
1423,,email,-999,556,5000
1424,,,,207,-1
1425,,social,-999,714,5000
1426,,tv,500,409,
1427,Summer Promo,tv,-999,469,many
1428,Spring Sale,email,unknown,559,
1429,,email,1000,565,many
1430,Summer Promo,print,100,441,5000
1431,,,5000,686,1000
1432,Spring Sale,print,1000,712,-1
1433,,,unknown,426,-1
1434,,,500,326,5000
1435,,radio,1000,398,10000
1436,,radio,-999,475,
1437,,,,942,1000
1438,Black Friday,radio,1000,516,-1
1439,Summer Promo,social,100,601,
1440,Black Friday,social,500,206,1000
1441,Spring Sale,radio,1000,300,10000
1442,,,unknown,874,1000
1443,Spring Sale,tv,1000,315,1000
1444,,tv,1000,316,1000
1445,Black Friday,print,,229,5000
1446,,tv,-999,-3,5000
1447,,email,,464,10000
1448,,email,unknown,342,many
1449,,tv,,682,10000
1450,Spring Sale,social,5000,297,-1
1451,,social,100,402,
1452,Summer Promo,tv,100,730,1000
1453,,email,100,574,many
1454,Spring Sale,tv,500,76,-1
1455,Black Friday,tv,5000,122,
1456,Summer Promo,print,1000,780,many
1457,Black Friday,email,unknown,848,
1458,Spring Sale,social,1000,847,-1
1459,Spring Sale,social,unknown,634,5000
1460,Black Friday,email,1000,807,1000
1461,,tv,100,61,
1462,Spring Sale,,1000,664,1000
1463,Summer Promo,social,,853,10000
1464,Summer Promo,social,500,194,many
1465,Spring Sale,tv,1000,222,-1
1466,Black Friday,tv,1000,435,10000
1467,Summer Promo,radio,-999,211,
1468,Summer Promo,tv,5000,951,5000
1469,Black Friday,social,5000,287,5000
1470,Summer Promo,radio,500,86,-1
1471,Spring Sale,,5000,622,1000
1472,,radio,100,910,1000
1473,Black Friday,email,,-3,10000
1474,Black Friday,,-999,113,1000
1475,,radio,100,972,many
1476,,,-999,369,1000
1477,,tv,1000,547,1000
1478,Summer Promo,social,,492,
1479,Summer Promo,radio,-999,719,5000
1480,Black Friday,,5000,671,1000
1481,Summer Promo,social,unknown,680,5000
1482,Black Friday,radio,,601,1000
1483,Black Friday,,unknown,923,-1
1484,Summer Promo,print,5000,975,5000
1485,Black Friday,social,,396,1000
1486,Spring Sale,,unknown,133,
1487,Black Friday,tv,500,575,
1488,Spring Sale,tv,100,574,many
1489,,social,5000,802,10000
1490,,social,500,221,many
1491,Spring Sale,,unknown,841,10000
1492,Spring Sale,,1000,427,10000
1493,Summer Promo,tv,5000,47,5000
1494,,,,664,10000
1495,,email,1000,979,5000
1496,Summer Promo,tv,5000,474,-1
1497,,radio,5000,287,
1498,,social,100,999,1000
1499,,email,100,802,10000
1500,Spring Sale,social,unknown,61,-1
1501,Spring Sale,,5000,326,many
1502,Black Friday,email,5000,279,-1
1503,Spring Sale,email,unknown,16,10000
1504,Spring Sale,,,172,10000
1505,Black Friday,,100,348,
1506,Spring Sale,tv,unknown,479,-1
1507,Black Friday,,500,529,many
1508,Black Friday,social,1000,485,many
1509,Summer Promo,print,500,229,10000
1510,Spring Sale,,500,556,-1
1511,Spring Sale,email,,773,many
1512,,email,500,31,5000
